track,title,abstract,authors,type,doi-num,doi-address,video-link,supplemental-link
Paper Session,Session 5D: Exam Format,,,Session,,,,
Paper Session,Paper Or IDE? The Impact of Exam Format on Student Performance in a CS1 Course,"<p>Exams are an integral assessment component in CS1 courses. 
 
 However, little research exists concerning the impact of the exam format on student performance. To address this deficit, we conducted a year-long study to investigate student performance across two test formats, paper and IDE, with the goal of identifying any differences attributable to the format. Data was collected from the second and third exams over the course of two semesters, with five sections per semester. Each exam, whether paper or IDE, was constructed from a common list of concepts to ensure comparability across formats and sections. To assess the impact of exam format, we considered three points of concern. The first factor, grade received, provides a direct indication of student performance. Next, we examined the type of error committed by students (either syntax or logic) to determine influence of exam format (e.g., Does an IDE reduce the occurrence of syntax errors?). Finally, we considered exam completion rates to address concerns such as if the additional feedback might be overwhelming students in an already stressful environment (exam-taking) leading to lower completion rates. </p>",Jonathan Corley; Ana Stanescu; Lewis Baustark; Michael C. Orsega,Sub,10.1145/3328778.3366857,https://doi.org/10.1145/3328778.3366857,,
Paper Session,The Reverse Exam: A Gamified Exam Structure to Motivate Studying and Reduce Anxiety,"<p>This experience report describes an attempt to improve student attitudes towards exams by encouraging students to craft exam questions that earn game points and by allowing students to defer some questions to a second attempt at the exam a week later, increasing study time while reducing common timed-test anxiety. The approach, inspired by research in gamification and student-generated questions, focuses on: getting students to study broadly across the material; encouraging students to craft good questions; encouraging an honest first attempt; preventing memorization for the second attempt; incorporating teamwork. Data collected from implementations in two different courses indicate that several finer points of the game design are important and that student-generated questions can be just as effective as instructor-generated questions. Survey data shows that students are very positive about having a second chance at learning.</p>",Pablo Frank-Bolton; Rahul Simha,Sub,10.1145/3328778.3366933,https://doi.org/10.1145/3328778.3366933,,
Paper Session,Inverted Two-Stage Exams for Prospective Learning: Using an Initial Group Stage to Incentivize Anticipation of Transfer,"<p>We propose a novel, inverted two-stage exam format that encourages anticipation of transfer problems. We report on its design, use, and initial assessment for low-stakes quizzes in an algorithms course. A typical two-stage exam, where the group stage comes after the individual stage, emphasizes retrospective learning: reflecting on already-solved problems. Our inverted two-stage format places the group stage first, and incentivizes prospective learning: preparing for transfer to novel problems that will appear on the individual stage and subsequent assessments.
 </p>
 
 
 <p>TAs reported the new format leads to reliable engagement. In surveys, most students preferred inverted two-stage quizzes to individual quizzes plus a TA walkthrough. Students who preferred this format cited the value of learning from peers, brainstorming in the problem domain, and working out ambiguities in the domain and problems.</p>",Patrice Belleville; Steven Wolfman; Susanne Bradley; Cinda Heeren,Sub,10.1145/3328778.3366938,https://doi.org/10.1145/3328778.3366938,,https://drive.google.com/open?id=1orXDAwerrBgqKaIl2KgkAOxy7ER-tbW5
Paper Session,Session 5E: Planning,,Dennis Brylow,Session,,,,
Paper Session,Applying the Design Process to Life Goals: An Experience Report from a Capstone Course,"<p>A key element in many computing and engineering capstone courses is a team or individual project. The project is often open-ended, requiring students to embrace ambiguity, consider constraints such as time, tools, and finances, and create one or more prototypes. One may also apply design thinking and the design process to their career and lives. This paper presents a ""design your life"" assignment, adapted from the Stanford Life Design Lab, that could be incorporated into any capstone course. The assignment had five parts: 1) three 5-year prototypes including professional and personal goals, 2) one 10-year plan, 3) a thank you note, 4) a gallery walk to observe and comment on other student's 10-year plans, and 5) reflection from a prototype conversation or experience. The goal of the prototype conversation or experience is to give students a low-stakes method to gather information about themselves. For example, if a student thinks they want to coach a robotics team but has not worked extensively with children, volunteering at an afterschool program would be a great prototype experience. The goal of the 5-year and 10-year plans is to make students create a coherent plan, so they have a roadmap for the first part of their professional journeys. The intention of the gallery walk is to build community. This paper presents the course context, details about the assignment, examples of student work, and suggestions for adoption.</p>",Tammy VanDeGrift,Sub,10.1145/3328778.3366895,https://doi.org/10.1145/3328778.3366895,,https://drive.google.com/open?id=1NZ1ZhDmvUq_NmLkBEk6kCE-A8xAxKq3V
Paper Session,"RadGrad: Removing the ""Extra"" from Extracurricular to Improve Student Engagement, Diversity, and Retention","<p>RadGrad is a curriculum initiative implemented via a web-based application that combines features of social networks, degree planners, and serious games. RadGrad redefines the traditional meaning of ""progress"" and ""success"" in the undergraduate computer science degree program, with the ultimate goal of improving student engagement, diversity, and retention. In this paper, we relate RadGrad to other curriculum initiatives, overview its key functionality, present results from an evaluation conducted during its first year of deployment, and discuss our lessons learned and future directions.</p>",Philip Johnson; Carleton Moore; Peter Leong; Seungoh Paek,Sub,10.1145/3328778.3366793,https://doi.org/10.1145/3328778.3366793,,
Paper Session,Benefits and Pitfalls of Using Capture the Flag Games in University Courses,"<p>The concept of Capture the Flag (CTF) games for practicing cybersecurity skills is widespread in informal educational settings and leisure-time competitions. However, it is not much used in university courses. This paper summarizes our experience from using jeopardy CTF games as homework assignments in an introductory undergraduate course. Our analysis of data describing students' in-game actions and course performance revealed four aspects that should be addressed in the design of CTF tasks: scoring, scaffolding, plagiarism, and learning analytics capabilities of the used CTF platform. The paper addresses these aspects by sharing our recommendations. We believe that these recommendations are useful for cybersecurity instructors who consider using CTF games for assessment in university courses and developers of CTF game frameworks.</p>",Jan Vykopal; Valdemar Švábenský; Ee-Chien Chang,Sub,10.1145/3328778.3366893,https://doi.org/10.1145/3328778.3366893,,https://drive.google.com/open?id=1bnxDQZc7S7j7kJthJ92VfqC0GSRzSXb4
Paper Session,Session 5F: CS1 Interventions,,Victoria Hong,Session,,,,
Paper Session,The Effects of Compilation Mechanisms and Error Message Presentation on Novice Programmer Behavior,"<p>It is generally accepted that learning to program could be easier for many students. One of the most important components of this experience is the programming environment. Novices learn in a variety of environments, from basic command-line interfaces to industry-strength IDEs. These environments can differ substantially in compilation behavior and error message presentation - arguably two of the most important mechanisms through which users interact with the programming language. In this study, we utilize Blackbox data to compare the programming behavior of thousands of users programming in Java, who all used BlueJ versions 3 and 4. These two versions differ drastically in terms of compilation behavior and error message presentation. BlueJ 3 is a click-to-compile editor that delivers text-based error messages from javac to the user, but only presents the first error message, even if the compiler produces several. BlueJ 4 automatically compiles in the background but retains click-to-compile ability. In addition, all error messages (not just the first) may be viewed by the user. We find that the programming experience and behavior of these users can be substantially affected by changes in these mechanisms, causing numbers of manual compilations, successful compilations, and error messages presented in each version to differ, in cases, markedly. Our results provide evidence on how changes in programming environment affect user behavior in conditions that reasonably control for variables other than the programming environment. This can inform the decisions of educators, tool designers, and HCI researchers in their work to make learning more effective for novice programmers.</p>",Ioannis Karvelas; Annie Li; Brett Becker,Sub,10.1145/3328778.3366882,https://doi.org/10.1145/3328778.3366882,,
Paper Session,A CS1 Spatial Skills Intervention and the Impact on Introductory Programming Abilities,"<p>This paper discusses the results of replicating and extending a study performed by Cooper et al. examining the relationship between students' spatial skills and their success in learning to program. Whereas Cooper et al. worked with high school students participating in a summer program, we worked with college students taking an introductory computing course. Like Cooper et al.'s study, we saw a correlation between a student's spatial skills and their success in learning computing. More significantly, we saw that after applying an intervention to teach spatial skills, students demonstrated improved performance both on a standard spatial skills assessment as well as on a CS content instrument. We also saw a correlation between students' enjoyment in computing and improved performance both on a standard spatial skills assessment and on a CS content instrument, a result not observed by Cooper et al.</p>",Ryan Bockmon; Stephen Cooper; William Koperski; Jonathan Gratch; Sheryl Sorby; Mohsen Dorodchi,Sub,10.1145/3328778.3366829,https://doi.org/10.1145/3328778.3366829,,
Paper Session,Improving Student Study Choices in CS1 with Gamification and Flipped Classrooms,"<p>Recent research has explored flipped classrooms, lightweight teams, and gamification to improve the CS1 student learning and social experience. In this paper, we expand upon this research by implementing a flipped classroom with team-based gamification of student study choices. We designed and implemented a Moodle plugin for gamification to reward students for practicing ""good"" study habits, such as turning in assignments early and re-taking quizzes for extra practice. To evaluate our approach, we analyzed data collected from three consecutive semesters of CS1: one semester without gamification, one with gamification, and one with gamification tied to a small grade incentive. Based on log data from our plugin and student survey responses, we found students did make better study choices, including submitting programming assignments and online quizzes significantly earlier; however, these improved study choices did not lead to higher final exam scores. Overall, students enjoyed and were motivated to improve their study habits due to our flipped, team-based, gamified CS1 course.</p>",Gina Sprint; Erik Fox,Sub,10.1145/3328778.3366888,https://doi.org/10.1145/3328778.3366888,https://youtu.be/UvljeR3abC4,https://drive.google.com/open?id=1d_MDRLT0GgjOMGu4wSZc_vSs5iZCgrg7
Paper Session,Session 5G: Scratch,,,Session,,,,
Paper Session,Eliciting Student Scratch Script Understandings via Scratch Charades,"<p>With many school districts nationwide integrating Computer Science (CS) and Computational Thinking (CT) instruction at the K-8 level, it is crucial researchers closely inspect the relationship between program expression and student understandings. 
 </p>
 
 
 <p>In this study, we propose and report on our use of Scratch Charades, a game in which students act out Scratch scripts while others build them. The purpose of Scratch Charades is to familiarize students with scripts and blocks without the cognitive overhead of the complex user interface. However, in this study, we also used it to elicit student understandings about Scratch blocks and scripts to design mnemonics to help students debug their code. We propose two building and/or debugging strategies based on our observations.</p>",Diana Franklin; Jean Salac; Cathy Thomas; Zene Sekou; Sue Krause,Sub,10.1145/3328778.3366911,https://doi.org/10.1145/3328778.3366911,,https://drive.google.com/open?id=1LFfClxKv0ORptVBynvEM-nRb7hVtCrtQ
Paper Session,Introducing Coding through Tabletop Board Games and Their Digital Instantiations across Elementary Classrooms and School Libraries,"<p>This experience report describes an approach for helping elementary schools integrate computational thinking and coding by leveraging existing resources and infrastructure that do not rely on 1-1 computing. A particular focus is using the school library and media center as a site to complement and enhance classroom instruction on coding. Further, our approach builds upon ""unplugged"" knowledge and practices that are already familiar to and motivating for students, in this case tabletop board games. Through these games, students can use their prior knowledge and ease with tabletop gaming mechanics to cue relevant ideas for core computational concepts. We describe a model and an instructional unit spanning across classroom and school library settings that builds upon board game play as a source domain for computing knowledge. Building on expansive framing, the model emphasizes instructional linkages being made between one domain (the tabletop board game) and another (specially designed Scratch project shells with partially complete code blocks) such that the reasoning activities and different contexts are seen as instantiations of the same encompassing context. We present the experiences of three elementary school teachers as they implemented the unit in their classrooms and with their school librarian. We also show initial findings on the impact of the unit on student interest (N=87), as measured by pre- and post- surveys. We conclude with lessons learned about ways to improve the unit and future classroom implementations.</p>",Victor R. Lee; Frederick Poole; Jody Clarke-Midura; Mimi Recker; Melissa Rasmussen,Sub,10.1145/3328778.3366917,https://doi.org/10.1145/3328778.3366917,,https://drive.google.com/open?id=1W3H8BLagPjFxEdsUCRa-JdzXQPDbpkMK
Paper Session,Scratch Encore: The Design and Pilot of a Culturally-Relevant Intermediate Scratch Curriculum,"<p>While several introductory computer science curricula exist for children in K-8, there are few options that go beyond sequence, loops, and basic conditionals. The goal of this project is to not only fill this gap with a high-quality curriculum supported by complete instructional materials, but to also do so with an equity-balanced curriculum. That is, a curriculum that values advancing equity equally with student learning outcomes. In this paper, we introduce barriers to equity in public school classrooms, pedagogical approaches to culturally-relevant curricula, and how our Scratch Encore curriculum is designed to support equity-balanced learning. Finally, we present results of our pilot year, including early evidence of students taking advantage of the culturally-relevant design aspects.</p>",Diana Franklin; David Weintrop; Jennifer Palmer; Merijke Coenraad; Melissa Cobian; Kristan Beck; Andrew M. Rasmussen; Sue Krause; Max White; Marco Anaya; Zachary Crenshaw,Sub,10.1145/3328778.3366912,https://doi.org/10.1145/3328778.3366912,,https://drive.google.com/open?id=1FN7xPydJoMEleU4wgv7J6ed5RGDxeXjI
Paper Session,Session 6A: Blocks,,Chunbo Chu,Session,,,,
Paper Session,"Pythons and Martians and Finches, Oh My! Lessons Learned from a Mandatory 8th Grade Python Class","<p>As computing technologies continue to have a greater impact on daily life, it becomes increasingly important for the K-12 education system to prepare students for the computerized world. In this paper, we present the curriculum design, implementation, and results from a one-trimester introductory Python course that is mandatory for all 8th graders in our school district. This course is a crucial component of the K-12 computational thinking pathways we are developing at our school district, which take students from block-based programming and computational thinking (elementary school) to text-based programming and applications of computer science (high school). Our mandatory 8th grade course serves as a bridge between these two components. We present qualitative results that highlight the challenges that arose from teaching a course for all students -- not just those with a prior interest in computing -- and how the instructor overcame those challenges. We also present quantitative results that demonstrate the course's positive impact on students' attitudes towards computer science, their intent to re-engage with computer science in the future, and the gender gap with regards to confidence in computer science.</p>",Amal Nanavati; Aileen Owens; Mark Stehlik,Sub,10.1145/3328778.3366906,https://doi.org/10.1145/3328778.3366906,https://youtu.be/sbXiOjfeCZM,
Paper Session,"<a name=""cser2""></a>Dual-Modality Instruction and Learning: A Case Study in CS1","<p><strong>2nd Best Paper, CS Education Research</strong><br /><br />In college-level introductory computer science courses, students traditionally learn to program using text-based languages which are common in industry and research. This approach means that learners must concurrently master both syntax and semantics. Blocks-based programming environments have become commonplace in introductory computing courses in K-12 schools and some colleges in part to simplify syntax challenges. However, there is evidence that students may face difficulty moving to text-based programming environments when starting with blocks-based environments. Bi-directional dual-modality programming environments provide multiple representations of programming language constructs (in both blocks and text) and allow students to transition between them freely. Prior work has shown that some students who use dual-modality environments to transition from blocks to text have more positive views of text programming compared to students who move directly from blocks to text languages, but it is not yet known if there is any impact on learning. To investigate the impact on learning, we conducted a study at a large public university across two semesters in a CS1 course (N=673). We found that students performed better on typical course exams when they were taught using dual-modality representations in lecture and were provided dual-modality tools. The results of our work support the conclusion that dual-modality instruction can help students learn computational concepts in early college computer science coursework.</p>",Jeremiah Blanchard; Christina Gardner-McCune; Lisa Anthony,Sub,10.1145/3328778.3366865,https://doi.org/10.1145/3328778.3366865,https://www.youtube.com/watch?v=xns1I0Wymm4,
Paper Session,Cluster-Based Analysis of Novice Coding Misconceptions in Block-Based Programming,"<p>Recent years have seen an increasing interest in identifying common student misconceptions during introductory programming. In a parallel development, block-based programming environments for novice programmers have grown in popularity, especially in introductory courses. While these environments eliminate many syntax-related errors faced by novice programmers, there has been limited work that investigates the types of misconceptions students might exhibit in these environments. Developing a better understanding of these misconceptions will enable these programming environments and instructors to more effectively tailor feedback to students, such as prompts and hints, when they face challenges. In this paper, we present results from a cluster analysis of student programs from interactions with programming activities in a block-based programming environment for introductory computer science education. Using the interaction data from students' programming activities, we identify three families of student misconceptions and discuss their implications for refinement of the activities as well as design of future activities. We then examine the value of block counts, block sequence counts, and system interaction counts as programming features for clustering block-based programs. These clusters can help researchers identify which students would benefit from feedback or interventions and what kind of feedback provides the most benefit to that particular student.</p>",Andrew Emerson; Andy Smith; Fernando J. Rodríguez; Eric Wiebe; Bradford Mott; Kristy Boyer; James C. Lester,Sub,10.1145/3328778.3366924,https://doi.org/10.1145/3328778.3366924,,https://drive.google.com/open?id=1x8wdsZkv-fK00391ODj1wrFrC_mhmqZa
Paper Session,Session 6B: High School Experiences,,Edward Dillon,Session,,,,
Paper Session,Investigating Different Assignment Designs to Promote Collaboration in Block-Based Environments,"<p>Pair Programming is often employed in educational settings as a
 
 means of promoting collaboration and scaffolding the assignment
 
 difficulty for teams. While much research supports its inclusion as
 
 a pedagogical practice at the university level, some research has
 
 demonstrated in K-12 contexts, it can potentially lead to inequitable
 
 learning enviroments and create dynamics between partners that
 
 might negatively effect novice learners. New block-based programming environments like Netsblox have attempted to address this
 
 by creating ways for both partners to program simultaneously, but
 
 this feature has yet to be examined in detail. In this paper, we introduce several modes of Collaboration afforded by Netsblox. This
 
 includes Pair-Separate, Pair-Together, and Partner Puzzles - a mode
 
 that Splits the necessary blocks to build the assignment between
 
 team members. From an initial pilot study involving 25 pairs of
 
 middle and high school students, we find that most pairs preferred
 
 working on assignments in the Partner Puzzle mode as it presented
 
 a fun challenge to teams. We end on recommendations for building
 
 assignments using this methodology and future research directions
 
 investigating the role of collaboration in programming</p>",Nicholas Lytle; Alexandra Milliken; Veronica Cateté; Tiffany Barnes,Sub,10.1145/3328778.3366943,https://doi.org/10.1145/3328778.3366943,,
Paper Session,A State-Wide Effort to Provide Access to Authentic Computer Science Education to Underrepresented Populations,"The Exploring Computer Science (ECS) curriculum provides foundational knowledge of Computer Science (CS) to high school students as a stand-alone course. ECS began in the Los Angeles Unified School District in the late 2000s where it gained eminence for broadening participation in computing (BPC), with Latinx students representing over 70% of enrollment. This experience report describes a partnership that consists of three Universities, dozens of school districts, the ECS team, and other stakeholders to bring the ECS curriculum in mainly rural school districts in Alabama that have a majority African-American student population. Sixty in-service teachers (one teacher per school) have received professional learning opportunities to gain knowledge and skills to teach ECS. Signs of early broader impacts are emerging: 78% of our ECS enrollment are underrepresented minority (URM) students with nearly half of the cohort consisting of female students. Students reported they were engaged in working collaboratively and sharing responsibilities with others. Furthermore, students who reported being more involved in the ECS course had deeper confidence in their ability to succeed in CS, reported greater overall outcomes, had more confidence in development of 21st century skills, found the course more relevant, were more motivated to persist in CS, and exhibited increased interest in CS careers. We provide a comprehensive description of the partnership's accomplishments and the evaluation findings on student CS experiences and on teacher self-efficacy in ECS preparation and instruction. Our findings contribute to the BPC literature, specifically for schools with predominantly African-American enrollment in rural communities.",Mohammed Qazi; Jeff Gray; David M. Shannon; Melody Russell; Misty Thomas,Sub,10.1145/3328778.3366955,https://doi.org/10.1145/3328778.3366955,https://youtu.be/p41tintwpTA,https://drive.google.com/open?id=1gtz6xEVn9_dfoxONp1SRgNOTTJ8sB5AN
Paper Session,Self-Regulation for High School Learners in a MOOC Computer Science Course,"<p>Courses designed for Massive Open Online Courseware (MOOC)platforms provide learners worldwide with extensive learning opportunities. Previous research has explored learner motivation in MOOC courses using self-regulated learning (SRL) theory. How-ever; the majority of this work has focused on adults and we know little about how high school learners use SRL strategies. This paper explores self-regulated learning differences between high school students enrolled in traditional face-to-face and MOOC Advanced Placement Computer Science A courses. We found significant differences in student help seeking abilities between the two courses, but not in other SRL behaviors (such as, metacognition, effort regulation, etc.). In addition, help seeking was the only SRL strategy that was significantly related to MOOC students' grades on programming tasks. We discuss implications for designing MOOC courses for younger learners and directions for future research to disentangle the role of MOOC environment and motivation in influencing student outcome</p>",Philip Sands; Aman Yadav,Sub,10.1145/3328778.3366818,https://doi.org/10.1145/3328778.3366818,https://youtu.be/tPEK4j-zveo,
Paper Session,Session 6C: Program Writing,,Barbara Ericson,Session,,,,
Paper Session,How Plans Occur in Novices' Programs: A Method to Evaluate Program-Writing Skills,"<p>Program-writing skills are often assessed with computer-based practical exams where students are required to design, write and test small programs according to specifications written in natural language. The evaluation of such tasks is usually based on the correctness of outputs (possibly with the support of automatic tools) and the quality of code. In this paper, we propose to evaluate program-writing assignments by using Soloway's notion of plans [34]. We illustrate this idea by defining a marking scheme for some typical program-writing tasks and apply this approach to evaluate the programs written during the final examination of an introductory programming course. We then compare the resulting marks with the marks originally assigned by the instructors of the course. Findings show that the use of plans in the marking process is feasible and requires an effort similar to the one required by a traditional evaluation process, and the focus on plans when examining the source code of students gives useful insights about their difficulties.</p>",Umberto Costantini; Violetta Lonati; Anna Morpurgo,Sub,10.1145/3328778.3366870,https://doi.org/10.1145/3328778.3366870,https://youtu.be/eoZqc25qpoQ,https://drive.google.com/open?id=1iFJ3fPVvFMSa6JdLdxyDTMpT7xRIKcCX
Paper Session,Crescendo: Engaging Students to Self-Paced Programming Practices,"<p>This paper introduces Crescendo, a self-paced programming practice environment that combines the block-based and visual, interactive programming of Snap!, with the structured practices commonly found in Drill-and-Practice Environments. Crescendo supports students with Parsons problems to reduce problem complexity, Use-Modify-Create task progressions to gradually introduce new programming concepts, and automated feedback and assessment to support learning. In this work, we report on our experience deploying Crescendo in a programming camp for middle school students, as well as in an introductory university course for non-majors. Our initial results from field observations and log data suggest that the support features in Crescendo kept students engaged and allowed them to progress through programming concepts quickly. However, some students still struggled even with these highly-structured problems, requiring additional assistance, suggesting that even strong scaffolding may be insufficient to allow students to progress independently through the tasks.</p>",Wengran (Emma) Wang; Rui Zhi; Alexandra Milliken; Nicholas Lytle; Thomas Price,Sub,10.1145/3328778.3366919,https://doi.org/10.1145/3328778.3366919,https://www.youtube.com/watch?v=OO10yjXG07w&t=1s,https://drive.google.com/open?id=1kDUF8LsWvFH7npfw-jEmv3InkzUxg6os
Paper Session,Using Terminal Histories to Monitor Student Progress on Hands-on Exercises,"<p>Hands-on exercises are often used to improve student engagement and knowledge retention in systems, networking and cybersecurity classes. Even when students comprehend the concepts, they may lack the skills to complete an exercise. Teachers need effective tools to identify these problems \textit{during} an assignment and offer targeted and timely help.</p><p>This paper explores the use of terminal histories with milestone detection to enable rapid, automated and on-going assessment of student work while performing hands-on exercises. We describe our system, called ACSLE, which monitors terminal input and output for each student, compares it with desired milestones, and produces both summaries and detailed statistics of student progress.</p><p>We analyze data from undergraduates at two colleges, as they performed several well-structured cybersecurity assignments on a network testbed. We show how ACSLE's output can help teachers identify students that struggle, understand why they struggle and offer timely help. ACSLE can also help teachers identify challenging tasks and plan class-wide interventions.</p>",Jelena Mirkovic; Aashray Aggarwal; David Weinman; Paul Lepe; Jens Mache; Richard Weiss,Sub,10.1145/3328778.3366935,https://doi.org/10.1145/3328778.3366935,https://youtu.be/U48Fyc6CwOk,https://drive.google.com/open?id=1PdsPFrRSwCD5pvMYKICi7gu5fYMvcS7I
Paper Session,Session 6D: Exams,,Louis Nadelson,Session,,,,
Paper Session,Measuring the Score Advantage on Asynchronous Exams in an Undergraduate CS Course,"<p>This paper presents the results of a controlled crossover experiment designed to measure the score advantage that students have when taking exams asynchronously (i.e., the students can select a time to take the exam in a multi-day window) compared to synchronous exams (i.e., all students take the exam at the same time). The study was performed in an upper-division undergraduate computer science course with 321 students. Stratified sampling was used to randomly assign the students to two groups that alternated between the two treatments (synchronous versus asynchronous exams) across a series of four exams during the semester. These non-programming exams consisted of a mix of multiple choice, checkbox, and numeric input questions. For some questions, the parameters were randomized so that students received different versions of the question and some questions were identical for all students. In our results, students taking the exams asynchronously had scores that were on average only 3% higher (0.2 of a standard deviation). Furthermore, we found that the score advantage was decreased by the use of randomized questions, and it did not significantly differ based on the type of question. Thus, our results suggest that asynchronous exams can be a compelling alternative to synchronous exams.</p>",Mariana Silva; Matthew West; Craig Zilles,Sub,10.1145/3328778.3366859,https://doi.org/10.1145/3328778.3366859,,https://drive.google.com/open?id=1N1ofNCYUNWb6yJmCtwvQTt9nCwfZwCCS
Paper Session,Securing Bring-Your-Own-Device (BYOD) Programming Exams,"<p>Traditional pen and paper exams are inadequate for modern university programming courses as they are misaligned with pedagogies and learning objectives that target practical coding ability. Unfortunately, many institutions lack the resources or space to be able to run assessments in dedicated computer labs. This has motivated the development of bring-your-own-device~(BYOD) exam formats, allowing students to program in a similar environment to how they learnt, but presenting instructors with significant additional challenges in preventing plagiarism and cheating. In this paper, we describe a BYOD exam solution based on \emph{lockdown browsers}, software which temporarily turns students' laptops into secure workstations with limited system or internet access. We combine the use of this technology with a learning management system and cloud-based programming tool to facilitate conceptual and practical programming questions that can be tackled in an interactive but controlled environment. We reflect on our experience of implementing this solution for a major undergraduate programming course, highlighting our principal lesson that policies and support mechanisms are as important to consider as the technology itself.</p>",Oka Kurniawan; Norman Tiong Seng Lee; Christopher M. Poskitt,Sub,10.1145/3328778.3366907,https://doi.org/10.1145/3328778.3366907,,https://drive.google.com/open?id=1s1S_Ld54nE3mkxznbFj0721vJZl-ztm6
Paper Session,"A Modular, Practical Test for a Programming Course","<p>In order to evaluate students' programming skills during a university course, a practical programming test can be administered, in which students are required to implement a short yet complete program according to a provided specification. However, such tests often suffer from drawbacks that prevent comprehensive and accurate assessment of students' abilities. In this paper we identify these drawbacks and then present a modular, practical test that avoids common testing pitfalls, as well as show how to design such a test based on course learning outcomes. A key aspect of our approach is adoption of modularity, which ensures independent and comprehensive verification of learning outcomes. We have used our method to evaluate object-oriented programming skills of undergraduate students over several years and have found that our testing approach has proven its validity and superiority over approaches employed previously.</p>",Jan Stolarek; Przemyslaw Nowak,Sub,10.1145/3328778.3366886,https://doi.org/10.1145/3328778.3366886,,
Paper Session,Session 6E: CS Curriculum,,,Session,,,,
Paper Session,A Five-Year Retrospective on an Applied Baccalaureate Program in Software Development,"<p>This experience report documents an intervention that started five years ago, in 2014. Green River College, a community college in a suburb of Seattle, Washington, launched a new applied baccalaureate program in Software Development, with a goal of preparing place-bound, underrepresented, and underserved students for employment as entry-level software developers.
 </p>
 
 
 <p>At program inception, community college baccalaureate degrees were relatively new across the nation and there was little precedent established in terms of program design, particularly as these new degree programs were not intended to emulate traditional undergraduate Computer Science programs, but rather provide an alternative pathway to the baccalaureate and workforce.
 </p>
 
 
 <p>The Bachelor of Applied Science (BAS) in Software Development is designed as a ""2+2"" program, where students enter the program at third-year/junior-level standing after completing their two-year applied associate degree. The BAS Software Development curriculum includes courses in both ""computer science fundamentals"" and industry-focused, project-based learning courses. Since program inception, the curriculum has evolved based on evidence and feedback from students, instructors, alumni, and industry partners.
 </p>
 
 
 <p>Initial key results at the five-year mark include a review of enrollment, completion, diversity, and placement data. As of June 2019, the program has 132 graduates (degrees conferred), with 52 new students on track to enter the program in the 2019-2020 academic year. A recent snapshot of currently enrolled students indicates the median age is 24, 23% are women, 40% are students of color, 39% are first generation college students, and 40% are receiving need-based financial aid. Graduates of the program have placed into roles that include Software Development Engineers, Solutions Engineers, and Technical Program Managers.</p>",Kendrick (Ken) Hang; Tina Ostrander; Andy Orr; Josh Archer; Susan Uland,Sub,10.1145/3328778.3366803,https://doi.org/10.1145/3328778.3366803,,
Paper Session,Validating a CS Attitudes Instrument,<p>This paper discusses the validation of a modified computer science attitudes instrument. Dorn and Tew's Computing Attitude Survey was modified by adding questions on gender issues and questions regarding students' perceptions of the utility of computing. Current trends indicate an increasing gap in the genders graduating with degrees in computer science. The new questions explore student attitudes and perceptions of women in computing while items related to computer science utility explore the importance of CS in students' lives and careers. These modifications necessitated the re-validation of the new revised instrument and comparison of the results obtained with in the original instrument by Dorn and Tew.</p>,Ryan Bockmon; Stephen Cooper; Jonathan Gratch; Mohsen Dorodchi,Sub,10.1145/3328778.3366830,https://doi.org/10.1145/3328778.3366830,,
Paper Session,The Return Statement: Establishing a Continuous Assessment Database System for Consistent Program Feedback,"<p>Curriculum assessment is a critical but arduous task. It yields insight into the strengths and weaknesses of our programs, outlining paths for curriculum improvement. However, current methods of assessment are often viewed as burdensome, as disorganized, or even as unfruitful. A lack of consistent assessment makes determining the impact of program modifications to be extremely difficult, if not impossible. Even when issues are identified, lengthy and backloaded assessments do not leave any time to address these issues for the assessed students.</p>
<p>To overcome the obstacles of program assessment, we have constructed the Continuous Assessment Database System (CADS). This system conducts direct assessment of student prerequisite knowledge at each semester's outset. By tracking prerequisite knowledge, we determine whether students recall the crucial elements of our curriculum. Furthermore, educators receive data on students' preparedness early in the semester, allowing for them to adapt their courses to best meet student needs. In order to generate informative reports for faculty each term, CADS maps its assessment questions to student information, to CS knowledge topics, to departmental student learning outcomes, and to taxonomic mastery levels. These reports visualize current data against historical data and present deeper examinations of significant data shifts for causal analysis. Different diagrams give insight into specific courses, while others examine student learning across the entire CS program via diverse mappings. Overall, CADS provides a model for using technology to craft an expedient form of program assessment that dynamizes a curriculum. This paper details our CADS implementation.</p>",Stephen Bothwell; Katie Timmerman,Sub,10.1145/3328778.3366916,https://doi.org/10.1145/3328778.3366916,,
Paper Session,Session 6F: Computational Thinking Assessment,,Meghan Allen,Session,,,,
